Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,DateBirth,RemoteWork
34,No,Unknown,1351.0,1,4,Unknown,"1580,0",2,M,45.0,3,2, Research Scientist ,4,Unknown,6463.923076923077,13008,9,No,17,"3,0",2,1,Unknown,3,2,2,2,1,1989,yes
38,No,travel_rarely,437.0,16,3,Life Sciences,"1583,0",2,F,90.0,3,2, Sales Executive ,2,Single,6463.923076923077,16379,2,No,12,"3,0",2,0,"8,0",5,4,3,1,2,1985,no
35,No,travel_rarely,803.129648241206,10,4,Unknown,"1587,0",1,F,51.0,3,2, Healthcare Representative ,3,Single,6463.923076923077,4223,3,Yes,16,"3,0",3,0,Unknown,4,3,5,0,4,1988,yes
23,No,Unknown,977.0,10,3,Unknown,"1592,0",4,M,45.0,4,1, Research Scientist ,3,Married,6463.923076923077,12826,2,No,16,"3,0",4,1,"4,0",2,3,2,2,2,2000,yes
36,No,Unknown,1302.0,6,4,Unknown,"1594,0",1,M,80.0,4,2, Laboratory Technician ,1,Unknown,6463.923076923077,19711,3,Yes,13,"3,0",4,1,"9,0",3,3,3,0,2,1987,no
34,No,travel_frequently,653.0,36,4,Unknown,"1597,0",36,M,92.0,2,2, Healthcare Representative ,3,Unknown,6463.923076923077,15332,1,No,14,"3,0",2,1,"8,0",3,2,8,7,7,1989,no
32,No,Unknown,634.0,5,4,Unknown,"1607,0",2,F,35.0,4,1, Research Scientist ,4,Married,3312.0,18783,3,No,17,"3,0",4,2,"6,0",3,3,3,0,2,1991,yes
21,No,Unknown,546.0,19,1,Medical,"1623,0",3,M,97.0,3,1, Research Scientist ,4,Single,3117.0,26009,1,No,18,"3,0",3,0,Unknown,2,3,2,2,2,2002,no
40,No,Unknown,448.0,16,3,Unknown,"1641,0",3,F,84.0,3,3, Manufacturing Director ,4,Unknown,6463.923076923077,19948,6,Unknown,15,Unknown,4,0,"18,0",2,2,4,3,3,1983,yes
48,No,travel_frequently,365.0,4,5,Unknown,"1644,0",3,M,89.0,2,4, Manager ,4,Unknown,15202.0,5602,2,No,25,"4,0",2,1,Unknown,3,3,2,2,2,1975,yes
35,Yes,Unknown,763.0,10,2,Medical,"1645,0",1,M,59.0,1,2, Sales Executive ,4,Unknown,6463.923076923077,22098,6,Yes,14,"3,0",4,2,Unknown,2,2,2,2,2,1988,no
27,No,travel_rarely,486.0,8,3,Medical,"1647,0",2,F,86.0,4,1, Research Scientist ,3,Unknown,6463.923076923077,22490,7,Unknown,17,"3,0",1,0,"5,0",0,3,3,0,2,1996,no
27,No,Unknown,591.0,2,3,Medical,"1648,0",4,M,87.0,3,1, Research Scientist ,4,Single,2580.0,6297,2,No,13,"3,0",3,0,Unknown,0,2,4,1,2,1996,yes
36,No,Unknown,711.0,5,4,Life Sciences,"1651,0",2,F,42.0,3,3, Healthcare Representative ,1,Married,6463.923076923077,22792,4,No,12,Unknown,3,2,"9,0",6,3,3,0,2,1987,yes
49,No,travel_rarely,301.0,22,4,Other,"1655,0",1,F,72.0,3,4, Research Director ,2,Married,6463.923076923077,3498,3,Unknown,16,"3,0",2,2,"27,0",2,3,4,1,2,1974,yes
20,No,travel_rarely,1141.0,13,3,Medical,"1657,0",3,F,31.0,3,1, Sales Representative ,3,Single,6463.923076923077,13251,1,Unknown,19,"3,0",1,0,"2,0",3,3,2,2,2,2003,yes
36,No,non-travel,894.0,1,4,Unknown,"1662,0",4,F,33.0,2,2, Manufacturing Director ,3,Unknown,4374.0,15411,0,Unknown,15,"3,0",3,0,"4,0",6,3,3,1,2,1987,yes
33,No,travel_rarely,392.0,2,4,Unknown,"1670,0",4,M,93.0,3,2, Sales Executive ,4,Unknown,5505.0,3921,1,Unknown,14,"3,0",3,2,"6,0",5,3,6,0,4,1990,yes
49,No,Unknown,803.129648241206,16,3,Medical,"1674,0",4,F,74.0,3,1, Laboratory Technician ,1,Divorced,2587.0,24941,4,Unknown,16,"3,0",2,1,"17,0",2,2,2,2,2,1974,yes
36,No,travel_rarely,1351.0,26,4,Unknown,"1682,0",1,M,80.0,3,2, Healthcare Representative ,3,Married,6463.923076923077,7419,6,No,14,"3,0",2,2,"10,0",2,2,3,0,2,1987,no
44,No,travel_rarely,528.0,1,3,Unknown,"1683,0",3,F,44.0,3,1, Human Resources ,4,Unknown,6463.923076923077,4167,4,Yes,18,"3,0",1,3,"8,0",2,3,2,2,2,1979,no
55,No,Unknown,1441.0,12,3,Technical Degree,"1694,0",12,M,94.0,2,1, Research Scientist ,2,Divorced,6463.923076923077,23737,5,No,12,Unknown,4,1,"8,0",1,3,4,1,2,1968,yes
23,Yes,Unknown,427.0,7,3,Life Sciences,"1702,0",3,M,99.0,3,1, Sales Representative ,4,Divorced,6463.923076923077,25103,1,Yes,21,"4,0",2,1,"3,0",2,3,3,0,2,2000,no
31,No,Unknown,741.0,2,4,Life Sciences,"1721,0",2,M,69.0,3,1, Laboratory Technician ,3,Married,3477.0,18103,1,Unknown,14,"3,0",4,1,"6,0",2,4,5,0,3,1992,no
41,No,non-travel,552.0,4,3,Human Resources,"1722,0",3,M,60.0,1,2, Human Resources ,2,Married,6463.923076923077,20794,6,No,19,Unknown,2,1,Unknown,4,3,3,1,2,1982,no
36,Yes,Unknown,1456.0,13,5,Marketing,"1733,0",2,M,96.0,2,2, Sales Executive ,1,Unknown,6463.923076923077,8658,5,Yes,13,"3,0",2,3,"16,0",3,3,2,2,2,1987,yes
23,No,Unknown,160.0,4,1,Unknown,"1735,0",3,F,51.0,3,1, Laboratory Technician ,2,Single,6463.923076923077,12862,1,No,13,"3,0",3,0,"3,0",3,1,3,1,2,2000,no
24,No,Unknown,897.0,35,3,Medical,"1746,0",35,M,59.0,3,1, Human Resources ,4,Married,6463.923076923077,2097,0,No,14,"3,0",4,1,"3,0",2,3,2,2,1,1999,no
27,No,Unknown,1054.0,48,3,Unknown,"1751,0",48,F,67.0,3,1, Research Scientist ,4,Unknown,3445.0,6152,1,Unknown,11,"3,0",3,0,"6,0",5,2,6,1,4,1996,no
29,No,Unknown,461.0,1,3,Unknown,"1753,0",4,M,70.0,4,2, Healthcare Representative ,3,Unknown,6294.0,23060,8,Yes,12,"3,0",4,0,"10,0",5,4,3,0,2,1994,no
37,No,travel_rarely,589.0,9,2,Marketing,"1787,0",2,M,46.0,2,2, Sales Executive ,2,Unknown,6463.923076923077,8800,1,No,14,"3,0",1,2,Unknown,2,3,5,0,3,1986,no
46,No,Unknown,849.0,26,2,Life Sciences,"1801,0",2,M,98.0,2,2, Sales Executive ,2,Unknown,6463.923076923077,25166,8,Unknown,15,"3,0",3,0,"6,0",3,3,2,2,2,1977,no
43,No,non-travel,343.0,9,3,Unknown,"1813,0",1,M,52.0,3,1, Research Scientist ,3,Unknown,6463.923076923077,24978,4,No,13,"3,0",3,0,Unknown,2,2,3,1,2,1980,yes
41,No,travel_rarely,803.129648241206,35,3,Unknown,"1814,0",35,M,85.0,4,2, Healthcare Representative ,2,Single,6463.923076923077,15530,3,Unknown,12,"3,0",1,0,Unknown,3,1,3,1,2,1982,no
31,No,Unknown,1125.0,7,4,Unknown,"1833,0",1,F,65.96954813359528,3,3, Sales Executive ,1,Unknown,6463.923076923077,8277,2,No,14,"3,0",4,2,"9,0",3,3,3,2,2,1992,no
28,No,travel_rarely,1217.0,1,3,Medical,"1834,0",3,F,67.0,3,1, Research Scientist ,1,Unknown,3591.0,12719,1,No,25,"4,0",3,1,Unknown,3,3,3,1,2,1995,no
38,No,Unknown,723.0,2,4,Unknown,"1835,0",2,F,77.0,1,2, Sales Representative ,4,Unknown,5405.0,4244,2,Yes,20,"4,0",1,2,"20,0",4,2,4,0,3,1985,yes
58,No,travel_frequently,1216.0,15,4,Life Sciences,"1837,0",1,M,87.0,3,4, Research Director ,3,Married,6463.923076923077,21624,2,Unknown,14,"3,0",2,0,"23,0",3,3,2,2,2,1965,yes
29,Yes,travel_rarely,350.0,13,3,Unknown,"1844,0",1,M,56.0,2,1, Human Resources ,1,Divorced,6463.923076923077,3157,4,Unknown,15,"3,0",4,3,Unknown,3,3,2,2,0,1994,no
47,No,travel_rarely,207.0,9,4,Life Sciences,"1856,0",2,F,64.0,3,1, Laboratory Technician ,3,Single,2105.0,5411,4,Unknown,12,"3,0",3,0,Unknown,2,3,2,2,0,1976,no
28,No,Unknown,280.0,1,2,Life Sciences,"1858,0",3,M,43.0,3,1, Human Resources ,4,Unknown,6463.923076923077,10494,1,Unknown,15,"3,0",2,1,"3,0",2,3,3,2,2,1995,yes
55,No,travel_rarely,836.0,2,4,Unknown,"1873,0",2,M,98.0,2,1, Research Scientist ,4,Unknown,2662.0,7975,8,Unknown,20,"4,0",2,1,Unknown,2,4,5,0,4,1968,no
29,No,Unknown,592.0,7,3,Life Sciences,"1883,0",4,M,59.0,3,1, Laboratory Technician ,1,Single,2062.0,19384,3,Unknown,14,"3,0",2,0,Unknown,2,3,3,1,2,1994,yes
35,No,Unknown,219.0,16,2,Other,"1886,0",16,F,44.0,2,2, Manufacturing Director ,2,Married,6463.923076923077,25388,0,Unknown,11,"3,0",4,0,"4,0",2,3,3,0,2,1988,no
34,Yes,non-travel,967.0,16,4,Technical Degree,"1905,0",4,M,85.0,1,1, Research Scientist ,1,Unknown,6463.923076923077,14460,1,Unknown,23,"4,0",2,1,Unknown,2,3,5,3,0,1989,yes
56,Yes,travel_rarely,803.129648241206,24,2,Unknown,"1907,0",1,M,65.96954813359528,3,1, Laboratory Technician ,4,Single,2587.0,10261,1,No,16,"3,0",4,0,"5,0",3,3,4,1,0,1967,yes
36,No,Unknown,335.0,17,2,Marketing,"1908,0",3,M,33.0,2,2, Sales Executive ,2,Unknown,5507.0,16822,2,Unknown,16,"3,0",3,2,Unknown,1,1,4,1,3,1987,yes
45,No,travel_frequently,803.129648241206,1,4,Medical,"1922,0",2,M,44.0,3,2, Healthcare Representative ,3,Single,5399.0,14511,4,No,12,"3,0",3,0,"12,0",3,3,4,0,3,1978,yes
39,No,Unknown,1251.0,21,4,Unknown,"1929,0",1,F,32.0,1,2, Sales Executive ,3,Unknown,6463.923076923077,3987,6,Unknown,19,Unknown,3,1,"10,0",1,3,3,1,2,1984,no
31,No,Unknown,976.0,3,2,Unknown,"1948,0",3,M,48.0,3,1, Research Scientist ,1,Divorced,6463.923076923077,3995,1,Unknown,13,Unknown,4,1,"4,0",3,3,4,2,3,1992,yes
38,No,travel_frequently,1444.0,1,4,Other,"1972,0",4,M,65.96954813359528,3,1, Human Resources ,2,Unknown,6463.923076923077,5224,0,Yes,11,"3,0",2,1,Unknown,2,3,6,1,2,1985,no
54,No,Unknown,803.129648241206,10,3,Unknown,"1980,0",3,F,77.0,3,2, Manufacturing Director ,1,Single,4440.0,25198,6,Yes,19,Unknown,4,0,"9,0",3,3,5,1,4,1969,no
23,No,Unknown,571.0,12,2,Unknown,"1982,0",4,M,78.0,3,1, Laboratory Technician ,4,Single,6463.923076923077,13672,1,No,13,"3,0",3,0,Unknown,6,4,5,1,4,2000,yes
25,No,Unknown,977.0,2,1,Other,"1992,0",4,M,57.0,3,1, Laboratory Technician ,3,Unknown,6463.923076923077,7298,6,Unknown,19,"3,0",3,1,Unknown,2,2,2,0,2,1998,yes
31,No,Unknown,1154.0,2,2,Life Sciences,"1996,0",1,M,54.0,3,1, Sales Representative ,3,Unknown,6463.923076923077,6393,0,No,19,"3,0",3,1,Unknown,1,3,2,1,2,1992,yes
35,No,travel_rarely,1490.0,11,4,Medical,"2003,0",4,M,43.0,3,1, Laboratory Technician ,3,Married,2660.0,20232,7,Yes,11,"3,0",3,1,Unknown,3,3,2,2,2,1988,yes
22,No,Unknown,581.0,1,2,Unknown,"2007,0",4,M,63.0,3,1, Research Scientist ,3,Unknown,3375.0,17624,0,No,12,Unknown,4,0,Unknown,2,4,3,1,2,2001,yes
32,No,travel_rarely,267.0,29,4,Unknown,"2010,0",3,F,49.0,2,1, Laboratory Technician ,2,Single,6463.923076923077,15919,1,Unknown,13,"3,0",3,0,"6,0",3,3,6,4,1,1991,no
29,Yes,travel_rarely,1092.0,38,4,Unknown,"2027,0",38,M,36.0,3,1, Research Scientist ,4,Married,4787.0,26124,9,Unknown,14,"3,0",2,3,"4,0",3,4,2,2,2,1994,yes
32,No,travel_rarely,529.0,2,3,Technical Degree,"2038,0",4,M,78.0,3,1, Research Scientist ,1,Unknown,6463.923076923077,11288,1,No,14,"3,0",4,0,Unknown,4,3,4,1,2,1991,yes
40,No,travel_rarely,1322.0,2,4,Unknown,"2048,0",3,M,52.0,2,1, Research Scientist ,3,Unknown,2809.0,2725,2,No,14,"3,0",4,0,"8,0",2,3,2,2,2,1983,yes
50,Yes,travel_rarely,410.0,40,3,Marketing,"2055,0",4,M,39.0,2,3, Sales Executive ,1,Unknown,10854.0,16586,4,Unknown,13,"3,0",2,1,"20,0",3,3,3,2,0,1973,yes
26,No,Unknown,1167.0,5,3,Other,"2060,0",4,F,30.0,2,1, Sales Representative ,3,Single,6463.923076923077,21378,0,No,18,"3,0",4,0,Unknown,2,3,4,0,0,1997,yes
36,No,travel_frequently,884.0,23,2,Medical,"2061,0",3,M,41.0,4,2, Laboratory Technician ,4,Unknown,2571.0,12290,4,No,17,"3,0",3,1,"17,0",3,3,5,0,3,1987,no
27,No,travel_rarely,155.0,4,3,Life Sciences,"2064,0",2,M,87.0,4,2, Manufacturing Director ,2,Unknown,6142.0,5174,1,Yes,20,"4,0",2,1,"6,0",0,3,6,0,3,1996,no
33,No,Unknown,924.0,2,3,Medical,"39,0",3,M,78.0,3,1, Laboratory Technician ,4,Unknown,2496.0,6670,4,No,11,"3,0",4,0,"7,0",3,3,1,0,0,1990,no
36,No,Unknown,852.0,5,4,Life Sciences,"51,0",2,F,82.0,2,1, Research Scientist ,1,Married,3419.0,13072,9,Yes,14,"3,0",4,1,Unknown,3,4,1,0,0,1987,yes
31,No,Unknown,1082.0,1,4,Medical,"95,0",3,M,87.0,3,1, Research Scientist ,2,Single,2501.0,18775,1,No,17,"3,0",2,0,"1,0",4,3,1,1,0,1992,yes
22,No,travel_rarely,803.129648241206,2,1,Technical Degree,"169,0",3,M,100.0,3,1, Laboratory Technician ,4,Unknown,6463.923076923077,19299,0,Unknown,14,"3,0",3,1,"3,0",2,3,2,2,1,2001,yes
27,No,Unknown,1450.0,3,3,Unknown,"224,0",3,M,79.0,2,1, Research Scientist ,3,Divorced,2566.0,25326,1,Unknown,15,"3,0",4,1,"1,0",2,2,1,0,1,1996,yes
33,No,travel_rarely,134.0,2,3,Life Sciences,"242,0",3,M,90.0,3,1, Research Scientist ,4,Unknown,6463.923076923077,10515,0,No,14,"3,0",1,0,"4,0",2,3,3,0,2,1990,yes
36,No,travel_frequently,635.0,18,1,Unknown,"286,0",2,F,73.0,3,1, Laboratory Technician ,4,Single,6463.923076923077,7703,1,Unknown,13,"3,0",1,0,"8,0",2,3,8,1,7,1987,yes
37,No,Unknown,1017.0,18,2,Medical,"340,0",18,F,83.0,2,1, Research Scientist ,1,Unknown,3920.0,18697,2,Unknown,14,Unknown,1,1,Unknown,2,2,3,0,2,1986,yes
49,No,Unknown,1091.0,45,2,Technical Degree,"431,0",45,F,90.0,2,4, Healthcare Representative ,3,Unknown,13964.0,17810,7,Yes,12,"3,0",4,0,Unknown,2,3,7,0,7,1974,yes
35,No,Unknown,755.0,9,4,Unknown,"496,0",3,M,97.0,2,2, Healthcare Representative ,2,Single,6540.0,19394,9,Unknown,19,"3,0",3,0,Unknown,5,3,1,0,0,1988,yes
22,No,Unknown,253.0,11,3,Medical,"511,0",1,F,43.0,3,1, Research Scientist ,2,Married,2244.0,24440,1,No,13,"3,0",4,1,"2,0",1,3,2,1,2,2001,no
33,No,Unknown,922.0,1,5,Unknown,"612,0",1,F,95.0,4,4, Research Director ,3,Unknown,16184.0,22578,4,No,19,"3,0",3,1,"10,0",2,3,6,0,5,1990,no
31,Yes,Unknown,1365.0,13,4,Medical,"650,0",2,M,46.0,3,2, Sales Executive ,1,Divorced,4233.0,11512,2,No,17,"3,0",3,0,Unknown,2,1,3,1,2,1992,no
45,Yes,Unknown,306.0,26,4,Unknown,"684,0",1,F,100.0,3,2, Sales Executive ,1,Unknown,6463.923076923077,5630,2,Unknown,14,"3,0",4,2,"5,0",4,3,1,0,0,1978,yes
53,No,Unknown,970.0,7,3,Unknown,"730,0",3,M,59.0,4,4, Research Director ,3,Married,14814.0,13514,3,No,19,"3,0",3,0,"32,0",3,3,5,1,3,1970,yes
34,No,travel_rarely,970.0,8,2,Unknown,"757,0",2,F,96.0,3,2, Healthcare Representative ,3,Unknown,6463.923076923077,7360,3,No,11,"3,0",4,0,"10,0",2,3,5,4,3,1989,yes
28,No,travel_rarely,1169.0,8,2,Medical,"869,0",2,M,63.0,2,1, Human Resources ,4,Divorced,6463.923076923077,23965,1,Unknown,13,"3,0",4,1,"6,0",6,3,5,0,4,1995,yes
42,No,travel_frequently,1271.0,2,1,Unknown,"875,0",2,M,35.0,3,1, Research Scientist ,4,Single,6463.923076923077,9068,5,Unknown,14,"3,0",4,0,"8,0",2,3,2,2,2,1981,yes
40,No,Unknown,1469.0,9,4,Unknown,"964,0",4,M,65.96954813359528,3,1, Research Scientist ,2,Unknown,3617.0,25063,8,Yes,14,Unknown,4,1,"3,0",2,3,1,0,0,1983,yes
37,Yes,Unknown,625.0,1,4,Life Sciences,"970,0",1,M,46.0,2,3, Sales Executive ,3,Married,6463.923076923077,14922,5,Unknown,11,"3,0",3,0,Unknown,2,1,14,11,7,1986,yes
38,No,Unknown,1391.0,10,1,Unknown,"1006,0",3,M,66.0,3,1, Research Scientist ,3,Married,2684.0,12127,0,Unknown,17,"3,0",2,1,"3,0",0,2,2,0,2,1985,no
34,No,travel_rarely,1333.0,10,4,Life Sciences,"1055,0",3,F,87.0,3,1, Sales Representative ,3,Married,6463.923076923077,18410,1,Yes,19,"3,0",4,1,"1,0",2,3,1,0,0,1989,no
50,No,travel_rarely,1464.0,12,4,Medical,"1061,0",12,M,62.0,3,5, Research Director ,3,Married,19237.0,12853,2,Unknown,11,"3,0",4,1,"29,0",2,2,8,7,7,1973,no
26,Yes,Unknown,1330.0,21,3,Unknown,"1107,0",1,M,37.0,3,1, Laboratory Technician ,3,Unknown,2377.0,19373,1,No,20,Unknown,3,1,"1,0",0,2,1,0,0,1997,no
40,No,Unknown,902.0,29,2,Medical,"1180,0",29,F,92.0,2,2, Research Scientist ,4,Married,4422.0,21203,3,Yes,13,"3,0",4,1,"16,0",3,1,1,0,0,1983,yes
19,No,travel_rarely,645.0,47,2,Unknown,"1193,0",3,M,54.0,3,1, Research Scientist ,1,Single,2552.0,7172,1,No,25,Unknown,3,0,"1,0",4,3,1,0,0,2004,no
20,No,travel_rarely,654.0,21,3,Marketing,"1226,0",3,M,43.0,4,1, Sales Representative ,4,Single,2678.0,5050,1,Unknown,17,"3,0",4,0,"2,0",2,3,2,2,2,2003,yes
59,No,Unknown,326.0,3,3,Unknown,"1254,0",3,F,48.0,2,2, Sales Executive ,4,Single,5171.0,16490,5,No,17,"3,0",4,0,"13,0",2,3,6,0,5,1964,no
30,No,travel_rarely,634.0,17,4,Medical,"1321,0",2,F,95.0,3,3, Manager ,1,Unknown,11916.0,25927,1,Yes,23,"4,0",4,2,Unknown,2,3,9,0,8,1993,no
45,No,travel_rarely,1448.0,29,3,Unknown,"1465,0",2,M,55.0,3,3, Manufacturing Director ,4,Married,9380.0,14720,4,Yes,18,Unknown,4,2,Unknown,4,4,3,1,2,1978,yes
30,No,Unknown,1358.0,42,1,Life Sciences,"1479,0",4,M,96.0,3,2, Sales Executive ,3,Unknown,6463.923076923077,2939,8,Unknown,15,Unknown,3,2,"4,0",2,2,2,2,2,1993,no
24,No,Unknown,803.129648241206,24,2,Technical Degree,"1551,0",3,M,57.0,2,1, Laboratory Technician ,1,Unknown,6463.923076923077,10036,0,Unknown,14,Unknown,2,3,Unknown,3,3,1,0,0,1999,no
32,No,Unknown,824.0,5,2,Life Sciences,"1555,0",4,F,67.0,2,2, Research Scientist ,2,Married,5878.0,15624,3,No,12,"3,0",1,1,"12,0",2,3,7,2,5,1991,yes
28,Yes,travel_rarely,329.0,24,3,Medical,"1604,0",3,M,51.0,3,1, Laboratory Technician ,2,Married,6463.923076923077,7324,1,Unknown,17,"3,0",3,3,Unknown,3,3,1,0,0,1995,no
49,No,Unknown,1313.0,11,4,Unknown,"1757,0",4,F,65.96954813359528,3,2, Sales Executive ,4,Single,6463.923076923077,8191,3,Unknown,12,"3,0",3,0,"8,0",1,4,5,0,4,1974,yes
38,No,travel_frequently,594.0,2,2,Medical,"1760,0",3,F,75.0,2,1, Laboratory Technician ,2,Married,2468.0,15963,4,Unknown,14,"3,0",2,1,"9,0",4,2,6,0,5,1985,no
46,No,travel_rarely,734.0,2,4,Unknown,"1789,0",3,M,46.0,3,5, Research Director ,4,Unknown,6463.923076923077,14218,7,Unknown,17,"3,0",3,1,"24,0",3,3,2,2,2,1977,yes
34,Yes,travel_frequently,234.0,9,4,Life Sciences,"1807,0",4,M,93.0,3,2, Laboratory Technician ,1,Unknown,6463.923076923077,6208,4,Unknown,17,"3,0",3,1,Unknown,3,2,7,0,7,1989,no
39,No,Unknown,766.0,20,3,Life Sciences,"1812,0",3,M,83.0,3,2, Sales Executive ,4,Unknown,4127.0,19188,2,Unknown,18,"3,0",4,1,"7,0",6,3,2,2,2,1984,no
26,Yes,travel_rarely,920.0,20,2,Unknown,"1818,0",4,F,69.0,3,1, Human Resources ,2,Married,2148.0,6889,0,Yes,11,"3,0",3,0,"6,0",3,3,5,1,4,1997,yes
54,No,travel_rarely,431.0,7,4,Medical,"1830,0",4,F,68.0,3,2, Research Scientist ,4,Married,6463.923076923077,15696,4,No,15,"3,0",2,1,"14,0",2,2,7,1,7,1969,no
36,No,travel_frequently,1213.0,2,1,Unknown,"1890,0",2,M,94.0,2,2, Human Resources ,4,Unknown,3886.0,4223,1,No,21,"4,0",4,0,"10,0",2,2,10,0,8,1987,yes
32,Yes,travel_frequently,238.0,5,2,Unknown,"1939,0",1,F,47.0,4,1, Research Scientist ,3,Unknown,6463.923076923077,15318,3,Yes,14,"3,0",1,0,"8,0",2,3,4,0,3,1991,no
33,No,Unknown,1313.0,1,2,Medical,"1994,0",2,M,59.0,2,1, Laboratory Technician ,3,Divorced,6463.923076923077,20439,1,Unknown,12,"3,0",3,3,Unknown,2,2,1,0,0,1990,no
37,Yes,travel_rarely,1373.0,2,2,Unknown,"4,0",4,M,92.0,2,1, Laboratory Technician ,3,Single,2090.0,2396,6,Yes,15,"3,0",2,0,"7,0",3,3,0,0,0,1986,yes
59,No,travel_rarely,1324.0,3,3,Medical,"10,0",3,F,81.0,4,1, Laboratory Technician ,1,Unknown,6463.923076923077,9964,4,Unknown,20,Unknown,1,3,"12,0",3,2,1,0,0,1964,yes
21,No,travel_rarely,391.0,15,2,Unknown,"30,0",3,M,96.0,3,1, Research Scientist ,4,Single,6463.923076923077,19281,1,No,14,"3,0",4,0,"0,0",6,3,0,0,0,2002,yes
30,No,travel_rarely,125.0,9,2,Medical,"41,0",4,M,83.0,2,1, Laboratory Technician ,3,Unknown,6463.923076923077,16117,1,Unknown,13,"3,0",1,0,"10,0",5,3,10,1,8,1993,no
39,Yes,travel_rarely,895.0,18,3,Technical Degree,"42,0",18,M,56.0,3,2, Sales Representative ,4,Married,2086.0,3335,3,No,14,"3,0",3,1,"19,0",6,4,1,0,0,1984,yes
35,No,Unknown,803.129648241206,4,2,Other,"53,0",3,M,75.0,3,1, Laboratory Technician ,4,Divorced,1951.0,10910,1,Unknown,12,"3,0",3,1,"1,0",3,3,1,0,0,1988,yes
27,No,Unknown,1240.0,2,4,Life Sciences,"54,0",4,F,33.0,3,1, Laboratory Technician ,1,Divorced,6463.923076923077,19715,1,Unknown,13,"3,0",4,1,Unknown,6,3,1,0,0,1996,no
26,Yes,Unknown,1357.0,25,3,Life Sciences,"55,0",1,M,48.0,1,1, Laboratory Technician ,3,Single,6463.923076923077,10558,1,Unknown,12,"3,0",3,0,"1,0",2,2,1,0,1,1997,no
48,Yes,Unknown,626.0,1,2,Unknown,"64,0",1,M,98.0,2,3, Laboratory Technician ,3,Unknown,6463.923076923077,19294,9,Unknown,13,"3,0",4,0,Unknown,2,3,1,0,0,1975,no
35,No,non-travel,1097.0,11,2,Medical,"70,0",3,M,79.0,2,3, Healthcare Representative ,1,Married,6463.923076923077,8302,2,Yes,13,"3,0",3,1,"10,0",3,3,4,2,3,1988,yes
55,No,travel_rarely,836.0,8,3,Unknown,"84,0",4,F,65.96954813359528,3,4, Manager ,3,Divorced,6463.923076923077,19730,2,Yes,14,"3,0",3,3,"21,0",2,3,5,0,2,1968,yes
36,No,travel_rarely,132.0,6,3,Life Sciences,"97,0",2,F,55.0,4,1, Laboratory Technician ,4,Unknown,3038.0,22002,3,No,12,"3,0",2,0,Unknown,3,3,1,0,0,1987,yes
55,No,Unknown,111.0,1,2,Unknown,"106,0",1,M,70.0,3,3, Sales Executive ,4,Married,6463.923076923077,18092,3,Unknown,14,"3,0",4,1,Unknown,4,3,1,1,0,1968,yes
23,No,Unknown,541.0,2,1,Technical Degree,"113,0",3,M,62.0,3,1, Sales Representative ,1,Divorced,2322.0,9518,3,No,13,"3,0",3,1,Unknown,3,3,0,0,0,2000,no
20,Yes,Unknown,871.0,6,3,Life Sciences,"137,0",4,F,66.0,2,1, Laboratory Technician ,4,Single,2926.0,19783,1,Yes,18,Unknown,2,0,Unknown,5,3,1,1,0,2003,no
37,No,Unknown,1040.0,2,2,Life Sciences,"139,0",3,M,100.0,2,2, Healthcare Representative ,4,Divorced,6463.923076923077,15850,5,No,14,"3,0",4,1,"17,0",2,4,1,0,0,1986,no
22,No,Unknown,803.129648241206,15,3,Unknown,"144,0",2,F,59.0,3,1, Laboratory Technician ,4,Single,6463.923076923077,23785,1,No,15,"3,0",3,0,Unknown,5,3,0,0,0,2001,no
36,No,Unknown,922.0,3,2,Life Sciences,"155,0",1,F,39.0,3,1, Laboratory Technician ,4,Divorced,2835.0,2561,5,Unknown,22,"4,0",1,1,Unknown,2,3,1,0,0,1987,no
19,Yes,travel_rarely,528.0,22,1,Marketing,"167,0",4,M,65.96954813359528,3,1, Sales Representative ,3,Single,6463.923076923077,26820,1,Yes,19,"3,0",4,0,"0,0",2,2,0,0,0,2004,yes
41,No,Unknown,803.129648241206,9,4,Life Sciences,"200,0",3,M,94.0,3,1, Laboratory Technician ,1,Unknown,6463.923076923077,6961,2,Unknown,21,"4,0",4,1,"7,0",2,3,5,1,4,1982,yes
19,No,Unknown,803.129648241206,18,1,Unknown,"201,0",2,F,79.0,3,1, Laboratory Technician ,2,Single,6463.923076923077,16102,1,No,14,Unknown,4,0,"1,0",3,3,1,0,0,2004,no
51,No,Unknown,1169.0,7,4,Unknown,"211,0",2,M,34.0,2,2, Manufacturing Director ,3,Married,6463.923076923077,13983,2,No,17,"3,0",3,0,"10,0",2,3,1,0,0,1972,yes
58,No,Unknown,1145.0,9,3,Unknown,"214,0",2,F,75.0,2,1, Research Scientist ,2,Married,6463.923076923077,11873,4,Yes,20,"4,0",2,1,"9,0",3,2,1,0,0,1965,no
